pair_idx,layer,control_text,treatment_text,original_control_resp,original_treatment_resp,patched_resp_full,patched_resp_parsed,flipped_to_control,A_to_B,B_to_A,response_changed
89,13,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,14,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,15,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,16,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,17,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,18,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,A,A,False,False,False,False
89,19,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,20,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,21,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,22,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,23,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,24,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,25,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,26,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,27,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,28,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,29,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,30,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
89,31,"Which of the following would you prefer?
Option A - 35% to win $2500, 65% to win $0.
Option B - 34% to win $3000, 66% to win $0.
Answer:","Which of the following would you prefer?
Option A - $2500 for sure.
Option B - 34% to win $3000, 65% to win $2500, 1% to win $0.
Answer:",B,A,B,B,True,True,False,True
91,0,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,1,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,2,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,3,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,4,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,5,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,6,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,7,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,8,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,9,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,10,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,11,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,12,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,13,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,B,B,False,False,False,False
91,14,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,A,A,True,False,True,True
91,15,"Which of the following would you prefer?
Option A - $1000 with a 20% chance, $0 with a 80% chance.
Option B - $800 with a 21% chance, $0 with a 79% chance.
Answer:","Which of the following would you prefer?
Option A - $1000 with a 20% chance, $800 with a 79% chance, $0 with a 1% chance.
Option B - $800 with certainty.
Answer:",A,B,A,A,True,False,True,True
